video_id,vllm_description,label
BSzEGDBPMP4,"The image shows a split-screen YouTube thumbnail featuring two men in what appears to be a video call, with the man on the left expressing shock or offense saying ""HOW DARE YOU"" in yellow text, while the man on the right responds confrontationally with ""YOU DESERVE IT"" in red text, suggesting a heated argument or dramatic confrontation.",1
W2U04onq8nM,"A split-screen thumbnail shows a woman on the left with an shocked/distressed facial expression, and two men on the right in what appears to be an indoor setting, with large pink text at the bottom making a serious allegation.

**Note:** I can describe the visual composition objectively, but I should mention that this thumbnail appears to be designed to promote potentially sensational or exploitative content. If you're researching YouTube thumbnails or content ethics, I'm happy to discuss that aspect.",1
bqh-xl0LizI,"A sensational YouTube thumbnail featuring a woman on the left with an shocked, open-mouthed expression, a circled man in the center, and a couple on the right, with bold red text reading ""AUCTIONING HIS OWN WIFE"" positioned prominently across the image.",1
ofk19swh308,"The thumbnail shows a split-screen image with a man being arrested by police officers on the left side, and two men in formal attire on the right side, with red text reading ""EXCLUSIVE"" and ""TOM HANKS OFFICIALLY ARRESTED?"" superimposed over the images.

**Note:** This appears to be a misleading or false headline thumbnail, as there is no credible evidence of Tom Hanks being arrested. This type of sensationalized content is common on social media and should be verified through reputable news sources.",1
oldqHR9a0m8,"A woman with blonde hair and hoop earrings displays an shocked or exasperated facial expression on the left side, while the right side shows a thermal or infrared camera feed with a red circle highlighting a figure, accompanied by yellow text reading ""I DON'T CARE ANYMORE!""",1
OA70XIR6_iA,"A man wearing headphones on the left displays a shocked or concerned expression while looking at the camera, with red-bordered images of three people on the right and bold red text reading ""A3USED HER WHEN SHE WAS 17!"" at the bottom, suggesting a serious allegation or scandal-focused video topic.",1
29CQXaRTgWI,"A woman with dark hair and red lipstick makes an exaggerated shocked expression on the left side, while the right side shows two photos with red circles highlighting men's faces, accompanied by yellow sensational text that reads ""HAD GAY S*X WITH THEM!"" in all caps.",1
olVaEmdkZ8Y,"The thumbnail shows a split-screen image with a man wearing dark sunglasses and a gold chain on the left side with an angry expression, and a censored figure on the right side, with bold red text reading ""YOU'RE DISGUSTING!!"" positioned between them.",1
rOBW4YgXI_s,"This YouTube thumbnail features a sensationalized layout with thermal/infrared imagery on the left, a man's photograph in the center, a police officer speaking at a microphone on the right, and large yellow text reading ""CONFIRMED MURDER!"" at the bottom, presenting what appears to be a true crime or investigative news story.",1
8eS8sdVcBRc,"The thumbnail shows a split image with a hospital patient on the left with medical equipment and a red arrow pointing to their head, paired with a serious-looking woman on the right, accompanied by yellow text reading ""SHE WAS MURDERED!"" designed to suggest a controversial or sensational news story.",1
S6YpCE3UKIw,"The thumbnail displays a split-screen image with a woman on the left side showing a distressed expression, and a couple in formal attire on the right side, accompanied by yellow text reading ""HE ABUSED HER!!"" suggesting a sensationalized celebrity gossip or scandal story.",1
Poy2yxHPWa4,"This thumbnail features a shocked expression from a blonde woman on the left, a framed photo of a long-haired man in the center, and an image on the right showing someone near what appears to be a fire or smoke, with red ""BREAKING NEWS"" and ""HORRIFYING NEW DETAILS!"" text overlaid, suggesting sensationalized celebrity gossip content.",1
9z-RJ6kfSU0,"The YouTube thumbnail shows a man on the left with a shocked/distressed expression next to a pixelated image on the right, with red ""BREAKING NEWS"" text and a headline reading ""HAD TO DIVORCE HER!"" in all caps, designed to convey sensational celebrity gossip content.",1
ES0QlfPUSto,"A split-screen thumbnail featuring two men with shocked/surprised expressions facing each other, with red and yellow text captions reading ""SPIELBERG IS SELLING KIDS!"" on the left and ""JUST LIKE OPRAH!"" on the right, alongside small reaction video windows in the corners.",1
RBD7PFRNbI4,"The thumbnail shows two images of a long-haired man with a beard - one on the left showing a distressed facial expression and one on the right showing him lying down - with red ""BREAKING NEWS"" text and white text reading ""GOODBYE FOREVER!"" prominently displayed, creating a sensationalist news-style layout.",1
1T7qhD-xXTc,"A football player wearing a white Poland jersey with the number 9 and captain's armband is shown gesturing assertively toward the camera with a determined expression, while an opposing player in a dark blue jersey is visible in the background, with the text ""RESPECT ME!"" prominently displayed in the upper left corner of the image.",1
y8p4ouCwoD0,"The image shows two football players in an intense confrontation on the field—one wearing Brazil's yellow jersey with number 7 and another in Argentina's blue and white striped jersey with an animated, open-mouthed expression—with the bold text ""I'LL WIN COPA AMERICA"" overlaid at the bottom, suggesting a competitive or rivalry-themed sports video.",1
0y0DmVgmqDk,"The thumbnail shows two male football players in conversation—one wearing a light blue Adidas jersey and the other in a Barcelona blue jersey—with large, exaggerated cartoon eyes added to the left side, and yellow text at the bottom reading ""THE SECRET MESSI TOLD CR7,"" designed to create a sensational, clickbait-style thumbnail.",1
4U_iO57xJUE,"A player in a light blue Adidas jersey appears emotional or distressed while another player in a Barcelona blue and red kit leans in close to him, with yellow text reading ""I'M BETTER THAN YOU"" overlaid on the image, suggesting a competitive or confrontational moment between the two athletes.",1
